	id	age	gender	engagement	mem.edu	zip	channel	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	main.focal.value	support.of.focal.value
2197	17701	53	female	Engaged	3	98509.0	Branch	4.0	3.75	3.75	1.75	3.25	16.742	Thurston	yes	4.66666666666667	5.25	Environment	29.8861981055606
2198	17703	52	male	Highly Engaged	1	98837.0	Branch	4.5	3.75	4.0	3.75	3.25	5.255	E WA Non Metro	no	1.5	4.0	Health (i.e. cancer research)	10.4366991186621
2199	17711	58	male	Not Engaged	2	98377.0	Branch	4.25	4.75	4.0	2.75	2.5	11.953	W WA Non Metro	yes	1.83333333333333	5.75	Human/Civil rights	20.6600987669946
2200	17712	51	female	Highly Engaged	4	98506.0	Branch	3.75	3.25	3.75	3.5	3.0	23.016	Thurston	no	4.16666666666667	4.75	Environment	0.0
2201	17715	70	female	Highly Engaged	5	98532.0	Branch	3.25	4.25	4.5	4.0	4.0	32.011	W WA Non Metro	yes	4.33333333333333	5.0	Specify	6.22384284558378
2202	17724	62	female	Not Engaged	2	98329.0	Branch	4.5	4.5	4.5	3.75	4.25	22.811	W WA Metro	no	3.5	3.5	Animal rights	14.8376205998138
2203	17730	31	other	Not Engaged	3	98277.0	Loan	3.25	3.0	4.0	2.75	1.25	0.137	W WA Non Metro	no	3.83333333333333	4.0	Education	16.7450595773884
2204	17745	63	male	Not Engaged	3	98466.0	Loan	4.75	4.75	4.5	3.25	4.5	1.595	W WA Metro	no	4.16666666666667	6.0	Homelessness	14.8376205998138
2205	17754	33	female	Engaged	4	98258.0	Branch	3.75	3.25	2.25	1.5	1.25	14.216	W WA Metro	yes	3.83333333333333	4.75	Domestic abuse	9.12638644880421
2206	17756	49	male	Highly Engaged	3	98579.0	Branch	4.25	4.0	4.5	4.0	4.0	5.06	Thurston	yes	5.0	4.75	Environment	28.6801365739818
2207	17761	64	other	Highly Engaged	5	98374.0	Branch	4.75	5.0	4.0	3.25	4.5	20.233	W WA Metro	no	5.5	6.0	Environment	26.3713329180041
2208	17763	68	female	Not Engaged	3	98533.0	Branch	4.75	4.5	2.75	3.25	1.75	43.123	W WA Non Metro	yes	4.16666666666667	5.0	Human/Civil rights	15.350229294388
2209	17767	33	female	Engaged	4	99027.0	Other	4.75	4.5	4.75	2.75	4.0	0.364	E WA Metro	no	5.66666666666667	5.0	Health (i.e. cancer research)	4.72546496765254
2210	17775	31	male	Engaged	8	98106.0	Branch	4.5	4.5	4.5	4.5	4.25	14.266	W WA Metro	no	5.0	4.0	Hunger/Poverty	4.40092148115167
2211	17778	59	female	Engaged	6	98502.0	Branch	4.5	4.5	1.75	2.5	0.75	4.685	Thurston	no	6.0	6.0	Hunger/Poverty	9.12638644880421
2212	17779	72	male	Not Engaged	4	98531.0	Branch	5.0	4.5	3.5	3.0	3.0	15.104	W WA Non Metro	yes	4.16666666666667	4.75	Human/Civil rights	16.8049086756294
2213	17780	41	female	Highly Engaged	7	99163.0	Branch	3.5	4.0	3.5	1.75	1.75	12.849	E WA Non Metro	yes	5.5	5.25	Hunger/Poverty	0.0
2214	17782	54	female	Not Engaged	4	98465.0	Loan	2.5	3.5	2.75	2.75	2.0	0.923	W WA Metro	no	5.16666666666667	4.0	Hunger/Poverty	16.335998477745
2215	17793	37	female	Highly Engaged	4	99212.0	Loan	3.75	3.5	4.0	2.75	2.75	2.326	E WA Metro	no	3.66666666666667	3.75	Health (i.e. cancer research)	16.7450595773884
2216	17795	42	female	Not Engaged	2	98502.0	Branch	3.0	2.75	1.0	1.75	2.0	11.797	Thurston	yes	3.66666666666667	3.5	Health (i.e. cancer research)	0.0
2217	17798	38	other	Engaged	8	98110.0	Branch	4.5	3.75	0.5	0.25	0.25	12.471	W WA Non Metro	yes	6.0	6.0	Human/Civil rights	15.350229294388
2218	17803	54	male	Engaged	8	98502.0	Branch	5.0	4.25	3.0	3.0	4.75	18.066	Thurston	yes	6.0	5.25	Animal rights	15.350229294388
2219	17805	47	female	Not Engaged	4	99163.0	Branch	4.0	3.75	4.25	4.5	3.5	12.888	E WA Non Metro	yes	2.33333333333333	3.25	Specify	31.8534861813763
2220	17808	49	female	Highly Engaged	6	98177.0	Branch	4.0	4.25	2.25	3.0	1.0	9.249	W WA Metro	no	5.0	5.0	Health (i.e. cancer research)	6.22384284558378
2221	17809	67	female	Engaged	3	98512.0	Branch	4.5	3.75	3.0	2.25	2.75	32.986	Thurston	yes	4.5	5.0	Homelessness	22.9689024229722
2222	17815	33	male	Not Engaged	4	98513.0	Branch	3.75	3.75	2.75	3.5	3.0	3.545	Thurston	yes	4.83333333333333	4.5	Education	0.0
2223	17816	57	female	Highly Engaged	5	98501.0	Branch	3.75	3.75	3.25	3.5	1.5	24.847	Thurston	yes	3.66666666666667	4.75	Health (i.e. cancer research)	0.0
2224	17817	65	male	Engaged	6	98502.0	Branch	4.75	4.0	2.0	1.5	3.0	15.282	Thurston	yes	4.83333333333333	5.0	Homelessness	76.4144534601607
2225	17821	18	male	Not Engaged	4	98512.0	Branch	3.5	2.5	3.25	3.25	3.25	7.274	Thurston	no	4.16666666666667	5.0	Education	9.12638644880421
2226	17826	37	female	Not Engaged	3	98577.0	Loan	4.5	4.0	3.75	3.75	3.25	7.121	W WA Non Metro	no	4.0	5.25	Health (i.e. cancer research)	4.40092148115167
2227	17836	26	female	Not Engaged	4	98513.0	Other	4.25	3.25	3.5	2.5	3.5	1.37	Thurston	no	3.83333333333333	3.75	Animal rights	7.61867312858422
2228	17860	65	female	Engaged	5	98532.0	Branch	3.5	3.75	2.75	3.0	1.25	25.951	W WA Non Metro	yes	4.16666666666667	3.5	Health (i.e. cancer research)	28.7399856722228
2229	17884	57	female	Highly Engaged	4	98023.0	Branch	4.0	4.25	2.75	3.5	2.75	6.581	W WA Metro	no	4.16666666666667	4.5	Arts & culture	15.350229294388
2230	17891	56	male	Highly Engaged	6	98502.0	Branch	3.75	3.75	4.0	3.25	3.5	11.915	Thurston	yes	4.33333333333333	4.75	Education	18.3032865535607
2231	17893	72	female	Engaged	4	98506.0	Branch	3.5	2.5	1.0	3.75	4.0	24.786	Thurston	yes	5.0	4.0	Specify	36.5021424288912
2232	17898	37	male	Engaged	4	98516.0	Branch	4.75	4.75	4.75	4.25	4.75	1.844	Thurston	no	4.16666666666667	5.25	Education	4.40092148115167
2233	17905	62	female	Highly Engaged	6	98501.0	Branch	3.75	4.0	2.25	1.0	1.25	30.868	Thurston	yes	5.33333333333333	5.0	Specify	32.5951757635879
2234	17906	18	female	Engaged	2	98501.0	Branch	4.0	4.25	0.25	0.25	0.75	18.762	Thurston	no	4.33333333333333	5.0	Homelessness	51.924167533659
2235	17907	69	male	Not Engaged	6	98335.0	Other	4.25	4.5	1.25	1.5	1.25	1.101	W WA Metro	yes	5.16666666666667	5.25	Specify	20.022660323062
2236	17908	44	female	Highly Engaged	6	98028.0	Branch	2.5	2.0	1.75	2.5	1.25	16.573	W WA Metro	yes	4.33333333333333	4.75	Law enforcement	9.12638644880421
2237	17913	59	male	Not Engaged	2	98012.0	Loan	3.5	3.5	4.0	3.0	3.25	0.403	W WA Metro	yes	4.5	3.5	Hunger/Poverty	0.0
2238	17914	57	male	Highly Engaged	4	99163.0	Branch	3.75	4.25	3.75	2.75	1.5	29.208	E WA Non Metro	yes	3.33333333333333	4.5	Environment	49.0217378581771
2239	17916	19	male	Engaged	3	98501.0	Branch	3.5	4.25	1.5	2.5	1.25	1.86	Thurston	no	4.83333333333333	4.5	Education	28.2787718955788
2240	17917	51	female	Engaged	8	98107.0	Branch	3.75	3.5	1.5	1.75	2.5	18.647	W WA Metro	yes	4.83333333333333	4.25	Animal rights	30.1348159552232
2241	17921	64	female	Engaged	4	98036.0	Branch	3.75	4.5	1.0	2.75	2.0	25.315	W WA Metro	yes	3.83333333333333	4.0	Specify	9.12638644880421
2242	17924	40	other	Highly Engaged	4	98642.0	Branch	2.75	1.75	2.0	3.0	2.25	12.389	W WA Non Metro	yes	3.66666666666667	4.0	Animal rights	0.0
2243	17934	61	female	Highly Engaged	3	98283.0	Branch	4.5	4.75	4.5	3.0	3.5	39.496	W WA Non Metro	no	4.0	5.5	Education	33.3325325018267
2244	17942	46	female	Highly Engaged	6	98512.0	Branch	5.0	3.25	2.5	1.75	4.0	5.847	Thurston	yes	5.5	5.75	Domestic abuse	10.1121556321612
2245	17962	28	male	Highly Engaged	3	98115.0	Branch	0.75	3.5	1.25	1.75	1.5	12.408	W WA Metro	no	4.16666666666667	5.5	Environment	0.0
2246	17969	24	female	Highly Engaged	4	98512.0	Branch	4.5	4.0	3.5	2.75	0.75	10.737	Thurston	no	3.33333333333333	4.75	Education	22.456293728398
2247	17976	39	female	Not Engaged	4	99206.0	Branch	4.0	4.0	3.0	3.25	2.25	4.258	E WA Metro	no	3.66666666666667	6.0	Environment	16.8049086756294
2248	17986	58	male	Engaged	6	98502.0	Branch	5.0	4.75	2.5	2.25	4.0	0.759	Thurston	yes	5.66666666666667	5.25	Hunger/Poverty	17.9511211089673
2249	18004	77	female	Not Engaged	5	98446.0	Branch	4.5	3.5	3.5	3.0	4.0	44.282	W WA Metro	yes	3.66666666666667	4.5	Education	20.0026252222329
2250	18005	18	female	Not Engaged	3	98327.0	Branch	3.25	3.75	3.5	3.75	2.5	18.337	W WA Metro	yes	2.16666666666667	3.75	Education	14.8376205998138
2251	18010	63	male	Highly Engaged	8	98580.0	Branch	5.0	4.75	2.75	1.75	0.5	3.833	W WA Metro	yes	5.83333333333333	6.0	Environment	59.3985878785983
2252	18018	41	female	Highly Engaged	4	98503.0	Branch	5.0	4.25	4.25	4.25	4.25	13.57	Thurston	yes	3.83333333333333	4.25	Animal rights	22.456293728398
2253	18024	48	male	Not Engaged	4	98004.0	Loan	4.5	3.75	3.5	3.25	3.0	0.501	W WA Metro	no	4.66666666666667	4.0	Hunger/Poverty	4.40092148115167
2254	18025	49	female	Engaged	4	98275.0	Branch	4.25	4.5	4.25	4.25	4.5	17.874	W WA Metro	no	5.33333333333333	5.25	Hunger/Poverty	4.40092148115167
2255	18047	53	female	Not Engaged	3	98118.0	Branch	4.25	4.5	2.5	2.25	1.5	24.625	W WA Metro	no	5.16666666666667	5.25	Education	33.3325325018267
2256	18148	24	female	Engaged	6	99163.0	Branch	3.25	3.5	2.75	2.0	1.75	1.419	E WA Non Metro	no	3.33333333333333	3.5	Hunger/Poverty	0.0
2257	18205	69	female	Engaged	4	98042.0	Branch	4.25	4.5	3.25	1.5	2.0	3.981	W WA Metro	yes	3.5	4.5	Environment	9.12638644880421
2258	18225	39	male	Engaged	4	98177.0	Branch	4.25	3.75	2.75	1.5	1.0	27.507	W WA Metro	no	5.5	4.75	Hunger/Poverty	22.516142826639
2259	18234	39	female	Not Engaged	5	98198.0	Branch	4.0	4.0	3.0	2.75	1.75	14.326	W WA Metro	no	5.83333333333333	6.0	Hunger/Poverty	20.022660323062
2260	18269	61	female	Not Engaged	6	98926.0	Branch	2.5	2.5	1.5	3.25	3.0	26.145	E WA Non Metro	yes	4.33333333333333	6.0	Specify	64.2601416287872
2261	18270	71	male	Not Engaged	3	98528.0	Loan	4.25	3.5	4.5	2.5	4.5	1.249	W WA Non Metro	yes	4.66666666666667	4.75	Domestic abuse	22.456293728398
2262	18274	43	female	Highly Engaged	6	98022.0	Branch	3.75	3.0	2.75	3.75	2.75	16.455	W WA Metro	yes	4.33333333333333	4.75	Education	33.9049902946419
2263	18275	27	female	Engaged	3	98501.0	Branch	4.5	4.0	2.75	3.0	2.75	0.852	Thurston	yes	3.0	4.0	Health (i.e. cancer research)	31.2810283885611
2264	18276	46	female	Not Engaged	4	98256.0	Branch	2.5	3.25	2.75	2.5	2.5	13.447	W WA Metro	yes	3.16666666666667	4.0	Health (i.e. cancer research)	4.40092148115167
2265	18277	72	female	Engaged	3	98506.0	Branch	5.0	4.0	4.25	1.75	2.0	13.395	Thurston	yes	5.33333333333333	5.25	Environment	22.456293728398
2266	18278	64	male	Not Engaged	4	99224.0	Branch	5.0	4.75	1.25	1.0	1.5	0.51	E WA Metro	yes	2.33333333333333	5.0	Specify	29.8861981055606
2267	18280	49	other	Highly Engaged	5	99163.0	Branch	4.5	2.75	4.0	3.5	2.25	11.822	E WA Non Metro	no	3.83333333333333	4.0	Hunger/Poverty	32.8356296121419
2268	18282	35	female	Engaged	4	98503.0	Branch	3.25	2.75	3.0	3.25	2.75	9.293	Thurston	no	3.83333333333333	5.0	Human/Civil rights	7.6785222268252
2269	18283	44	male	Not Engaged	3	98953.0	Loan	2.75	2.5	2.5	1.75	3.75	0.652	E WA Non Metro	yes	2.33333333333333	4.5	Homelessness	33.9900060465884
2270	18284	57	male	Not Engaged	2	99205.0	Loan	5.0	5.0	4.25	3.0	4.5	0.526	E WA Metro	no	2.66666666666667	5.25	Law enforcement	4.40092148115167
2271	18288	26	male	Highly Engaged	4	98584.0	Branch	3.75	4.0	2.5	2.5	3.0	6.74	W WA Non Metro	no	4.83333333333333	5.75	Environment	4.40092148115167
2272	18293	53	female	Not Engaged	3	98908.0	Loan	4.25	3.0	4.0	2.75	2.75	0.06	E WA Non Metro	no	3.5	6.0	Health (i.e. cancer research)	14.8376205998138
2273	18294	70	female	Engaged	8	98502.0	Branch	4.5	4.5	1.75	0.75	1.75	37.781	Thurston	yes	6.0	6.0	Arts & culture	62.4247141775786
2274	18295	54	female	Engaged	4	98466.0	Branch	4.5	4.0	3.5	3.75	3.75	8.584	W WA Metro	yes	5.0	4.0	Health (i.e. cancer research)	4.40092148115167
2275	18296	75	male	Highly Engaged	4	98506.0	Branch	3.25	3.25	2.75	2.75	3.5	35.778	Thurston	yes	4.0	4.5	Domestic abuse	29.8861981055606
2276	18297	53	female	Engaged	4	98597.0	Branch	4.25	4.25	4.5	4.25	2.5	15.247	Thurston	yes	4.0	4.25	Human/Civil rights	9.12638644880421
2277	18305	63	male	Not Engaged	4	98848.0	Loan	3.0	4.5	4.25	3.25	1.75	0.367	E WA Non Metro	yes	4.0	5.25	Hunger/Poverty	100.0
2278	18307	59	male	Engaged	8	98059.0	Branch	4.25	4.75	3.5	3.75	2.75	29.247	W WA Metro	yes	5.5	4.25	Human/Civil rights	27.6212983508171
2279	18308	45	female	Not Engaged	8	98117.0	Branch	3.75	4.75	1.75	3.0	2.5	12.107	W WA Metro	yes	6.0	6.0	Education	43.272328730804
2280	18311	51	male	Engaged	2	98503.0	Branch	3.5	3.5	2.25	3.5	3.0	10.214	Thurston	yes	4.16666666666667	4.0	Human/Civil rights	4.40092148115167
2281	18312	64	male	Engaged	7	98115.0	Branch	2.75	3.5	3.0	2.0	3.5	15.458	W WA Metro	yes	4.5	4.75	Hunger/Poverty	10.6247643267355
2282	18313	73	male	Not Engaged	6	98503.0	Branch	4.5	4.25	3.75	3.25	3.5	7.203	Thurston	yes	5.83333333333333	6.0	Health (i.e. cancer research)	9.12638644880421
2283	18314	49	female	Engaged	4	98584.0	Branch	3.5	2.75	4.0	4.5	3.75	4.186	W WA Non Metro	yes	2.16666666666667	4.25	Education	46.3858292399575
2284	18316	65	male	Engaged	4	98937.0	Branch	4.5	4.25	3.75	4.25	4.0	31.559	E WA Non Metro	yes	4.83333333333333	5.25	Health (i.e. cancer research)	40.2736979904131
2285	18317	24	female	Not Engaged	4	99208.0	Loan	3.75	4.0	2.5	2.75	3.0	3.627	E WA Metro	no	1.66666666666667	2.25	Health (i.e. cancer research)	16.8049086756294
2286	18318	58	other	Engaged	3	98802.0	Branch	4.25	4.25	3.75	3.0	4.0	20.54	E WA Non Metro	yes	4.33333333333333	4.75	Law enforcement	14.8376205998138
2287	18319	81	female	Highly Engaged	1		Branch	4.25	4.5	4.75	3.75	4.0	46.282	Thurston	no	4.83333333333333	4.75	Hunger/Poverty	12.0794437079769
2288	18323	72	male	Not Engaged	4	98512.0	Branch	4.0	4.25	1.5	3.0	2.25	2.844	Thurston	yes	3.83333333333333	3.0	Human/Civil rights	13.2256561413147
2289	18324	27	female	Engaged	4	99163.0	Other	3.0	3.25	3.75	3.5	5.0	0.603	E WA Non Metro	yes	3.5	3.25	Education	36.2855897609993
2290	18327	45	male	Engaged	4	98512.0	Branch	4.75	4.5	4.25	4.0	5.0	32.778	Thurston	no	5.33333333333333	5.5	Environment	29.8861981055606
2291	18328	65	male	Engaged	5	98271.0	Branch	2.5	3.25	3.75	3.25	4.5	40.26	W WA Metro	yes	4.16666666666667	3.5	Hunger/Poverty	44.758254001408
2292	18330	69	female	Not Engaged	2	98532.0	Branch	5.0	3.5	4.5	4.0	4.75	23.455	W WA Non Metro	no	4.33333333333333	5.0	Law enforcement	4.40092148115167
2293	18331	63	other	Highly Engaged	5	98104.0	Branch	2.75	4.0	3.75	2.25	2.25	27.964	W WA Metro	no	4.0	5.5	Arts & culture	56.0596322343987
2294	18332	69	female	Highly Engaged	4	99216.0	Branch	4.5	3.5	4.75	2.75	1.5	47.616	E WA Metro	yes	2.66666666666667	4.5	Education	21.0614634453976
2295	18333	65	female	Not Engaged	7		Branch	2.5	3.5	2.0	1.0	2.0	8.726	W WA Metro	no	5.5	6.0	Environment	37.5647203323858
2296	18334	28	female	Engaged	4	99163.0	Branch	5.0	3.0	3.75	0.75	2.0	3.663	E WA Non Metro	no	4.5	4.5	Hunger/Poverty	13.3299072795938
2297	18338	53	female	Highly Engaged	2	98643.0	Branch	4.0	4.0	2.5	3.25	3.0	26.132	W WA Non Metro	yes	3.83333333333333	4.5	Health (i.e. cancer research)	10.1121556321612
2298	18340	69	female	Engaged	7	98501.0	Branch	3.5	2.75	2.5	2.25	2.5	27.584	Thurston	yes	5.33333333333333	5.75	Environment	62.9733021643957
2299	18342	45	female	Engaged	3	98031.0	Branch	4.0	4.75	3.0	3.0	4.5	19.088	W WA Metro	no	3.5	3.75	Education	11.9350769965934
2300	18343	62	female	Highly Engaged	5	98052.0	Branch	4.25	4.75	4.0	2.25	4.5	33.419	W WA Metro	yes	2.66666666666667	5.25	Health (i.e. cancer research)	52.8611465322345
2301	18344	69	female	Engaged	3	98354.0	Branch	4.75	4.5	4.25	4.5	4.75	21.559	W WA Metro	yes	5.5	6.0	Environment	4.40092148115167
2302	18345	50	male	Highly Engaged	3	98466.0	Branch	3.5	3.25	2.25	3.5	2.0	12.586	W WA Metro	no	2.5	3.25	Human/Civil rights	0.0
2303	18348	51	male	Highly Engaged	4	99212.0	Branch	3.5	4.0	4.75	3.25	3.25	14.2	E WA Metro	no	3.33333333333333	4.0	Education	46.0723063515959
2304	18350	75	female	Highly Engaged	3	98168.0	Branch	4.5	4.25	3.5	4.25	3.75	18.967	W WA Metro	yes	5.33333333333333	5.25	Homelessness	16.6605419642459
2305	18352	30	female	Engaged	4	98106.0	Branch	5.0	3.5	2.0	1.5	0.5	8.389	W WA Metro	no	4.83333333333333	5.0	Education	12.0794437079769
2306	18354	71	male	Not Engaged	4	98513.0	Branch	3.5	3.75	3.5	2.0	2.5	3.175	Thurston	yes	3.5	4.0	Education	9.12638644880421
2307	18379	53	female	Not Engaged	2	98532.0	Branch	4.5	5.0	5.0	4.75	5.0	0.679	W WA Non Metro	no	2.66666666666667	4.0	Law enforcement	10.6247643267355
2308	18411	62	female	Highly Engaged	2	99217.0	Branch	4.5	4.25	4.5	4.25	4.5	14.203	E WA Metro	yes	4.66666666666667	5.0	Health (i.e. cancer research)	4.40092148115167
2309	18427	44	female	Engaged	4	98532.0	Branch	4.0	3.5	4.0	3.5	2.5	14.83	W WA Non Metro	yes	3.0	3.75	Health (i.e. cancer research)	0.0
2310	18446	34	female	Highly Engaged	4	98579.0	Branch	4.25	4.0	3.75	3.0	2.25	7.203	Thurston	no	3.16666666666667	3.5	Education	17.9511211089673
2311	18461	69	female	Not Engaged	4	98277.0	Branch	5.0	4.25	4.5	3.5	4.0	18.841	W WA Non Metro	yes	4.83333333333333	4.5	Hunger/Poverty	21.5010031001641
2312	18489	52	female	Highly Engaged	7	98115.0	Branch	1.5	2.75	2.5	3.75	2.0	15.795	W WA Metro	no	6.0	4.5	Education	45.1833934609701
2313	18499	36	other	Highly Engaged	6	99205.0	Branch	3.5	3.5	1.5	1.75	2.0	18.575	E WA Metro	yes	5.5	6.0	Arts & culture	10.1121556321612
2314	18505	41	male	Engaged	3	98902.0	Branch	4.0	4.75	3.75	2.5	2.0	4.833	E WA Non Metro	no	3.5	4.75	Health (i.e. cancer research)	0.0
2315	18506	44	female	Engaged	7	98503.0	Branch	4.25	4.5	4.0	4.75	4.0	6.123	Thurston	no	4.83333333333333	4.5	Health (i.e. cancer research)	18.0553722472463
2316	18516	55	female	Not Engaged	3	99202.0	Branch	4.25	4.0	3.5	3.5	3.25	7.189	E WA Metro	no	4.83333333333333	5.0	Health (i.e. cancer research)	0.0
2317	18521	70	male	Highly Engaged	3	98503.0	Branch	4.75	4.5	4.5	4.0	3.5	3.819	Thurston	no	4.5	5.0	Health (i.e. cancer research)	28.2787718955788
2318	18525	31	female	Not Engaged	5	98579.0	Branch	4.25	3.5	1.0	1.25	2.0	2.038	Thurston	yes	5.66666666666667	6.0	Homelessness	27.0006988376339
2319	18535	53	male	Highly Engaged	3	98501.0	Branch	3.75	3.75	3.5	3.25	3.5	11.737	Thurston	yes	5.33333333333333	6.0	Human/Civil rights	22.516142826639
2320	18559	68	female	Engaged	4	98036.0	Branch	4.25	4.0	4.0	2.75	3.25	27.027	W WA Metro	yes	4.66666666666667	5.0	Health (i.e. cancer research)	10.1121556321612
2321	18575	62	female	Not Engaged	4	99353.0	Branch	5.0	5.0	5.0	3.75	4.75	14.058	E WA Non Metro	no	2.33333333333333	3.5	Education	10.6247643267355
2322	18590	39	female	Not Engaged	3	98584.0	Branch	4.0	4.5	4.5	3.25	4.5	10.173	W WA Non Metro	no	2.5	1.0	Homelessness	24.1749639545511
2323	18597	25	female	Not Engaged	4	99206.0	Branch	4.5	2.75	4.0	2.75	3.0	6.351	E WA Metro	no	5.0	5.5	Animal rights	16.8049086756294
2324	18657	63	female	Highly Engaged	4	98133.0	Branch	3.75	3.75	2.75	1.5	3.0	17.682	W WA Metro	yes	5.33333333333333	3.75	Homelessness	12.0195946097359
2325	18713	72	male	Highly Engaged	2	98387.0	Branch	3.5	3.5	3.5	3.5	3.25	18.745	W WA Metro	no	4.33333333333333	5.0	Health (i.e. cancer research)	42.7297249548049
2326	18758	23	other	Engaged	4	98502.0	Branch	5.0	4.5	3.75	1.5	2.0	2.493	Thurston	yes	6.0	5.75	Homelessness	85.4676569414188
2327	18808	51	male	Highly Engaged	4	98012.0	Branch	3.0	3.0	3.5	3.25	2.75	25.899	W WA Metro	no	4.0	4.75	Environment	22.516142826639
2328	18927	44	female	Engaged	4	98058.0	Branch	3.5	4.25	3.0	3.25	3.75	22.249	W WA Metro	yes	4.5	4.0	Specify	43.715494138162
2329	18960	60	female	Not Engaged	4	99207.0	Loan	4.5	4.25	4.0	3.75	4.25	10.712	E WA Metro	no	4.5	5.0	Animal rights	9.12638644880421
2330	18985	62	male	Highly Engaged	3	98584.0	Branch	3.0	5.0	3.25	0.75	1.25	31.997	W WA Non Metro	yes	4.0	5.25	Environment	28.2787718955788
2331	18996	62	male	Not Engaged	6	98117.0	Branch	3.75	3.25	2.75	4.0	3.75	4.545	W WA Metro	yes	5.33333333333333	5.0	Health (i.e. cancer research)	9.12638644880421
2332	19007	78	female	Highly Engaged	4	98665.0	Branch	3.25	3.5	3.5	2.5	2.25	37.304	W WA Metro	no	3.33333333333333	4.5	Hunger/Poverty	22.9689024229722
2333	19031	26	female	Not Engaged	4	98133.0	Loan	4.0	4.0	3.75	3.25	2.0	1.696	W WA Metro	no	6.0	6.0	Environment	30.1348159552232
2334	19035	61	male	Highly Engaged	6	99205.0	Branch	3.25	2.5	4.5	4.0	3.5	9.781	E WA Metro	no	1.83333333333333	2.5	Specify	25.083911946006
2335	19044	55	female	Highly Engaged	3		Branch	4.0	3.75	3.25	3.25	3.25	24.419	E WA Metro	yes	4.16666666666667	4.5	Hunger/Poverty	28.7399856722228
2336	19047	61	female	Engaged	3	98584.0	Branch	3.75	3.25	4.0	4.0	3.75	3.203	W WA Non Metro	no	4.66666666666667	4.5	Hunger/Poverty	4.72546496765254
2337	19051	52	female	Not Engaged	4	98290.0	Loan	4.75	3.0	2.75	4.5	2.25	3.299	W WA Metro	yes	2.33333333333333	5.0	Education	18.5679809418205
2338	19054	29	other	Highly Engaged	4	99163.0	Branch	2.25	1.75	3.75	2.75	3.25	5.912	E WA Non Metro	yes	4.0	6.0	Specify	39.2148597672484
2339	19072	47	male	Highly Engaged	4		Branch	1.75	4.0	4.5	4.0	2.5	27.29	Thurston	no	2.66666666666667	4.0	Education	31.8534861813763
2340	19073	55	male	Highly Engaged	5	98007.0	Branch	3.0	4.5	1.75	2.5	2.0	27.789	W WA Metro	yes	4.83333333333333	4.5	Environment	21.0614634453976
2341	19076	26	male	Engaged	6	98103.0	Branch	1.25	2.5	2.25	1.0	0.75	17.827	W WA Metro	no	3.33333333333333	2.75	Education	0.0
2342	19083	45	male	Highly Engaged	4	99206.0	Branch	4.0	4.0	3.5	3.25	4.0	18.285	E WA Metro	no	4.5	5.0	Environment	4.40092148115167
2343	19104	47	male	Engaged	4	98503.0	Branch	3.75	3.25	3.0	3.0	2.75	12.4	Thurston	yes	5.0	4.75	Hunger/Poverty	16.335998477745
2344	19106	62	female	Highly Engaged	4	98516.0	Branch	5.0	3.75	3.75	4.75	5.0	8.677	Thurston	no	6.0	6.0	Animal rights	29.8861981055606
2345	19109	59	female	Highly Engaged	4	98499.0	Branch	4.75	5.0	2.75	3.25	2.75	26.899	W WA Metro	yes	3.66666666666667	5.5	Hunger/Poverty	28.7399856722228
2346	19130	50	male	Highly Engaged	4	98512.0	Branch	4.25	4.25	2.75	3.0	3.0	22.827	Thurston	yes	5.0	4.75	Domestic abuse	26.8839416125784
2347	19221	23	other	Not Engaged	3	98596.0	Branch	3.25	4.0	2.25	2.25	2.25	0.521	W WA Non Metro	no	3.33333333333333	4.25	Human/Civil rights	0.0
2348	19250	32	female	Highly Engaged	4	98499.0	Branch	4.5	4.0	3.25	4.0	4.0	14.518	W WA Metro	yes	4.0	4.75	Environment	0.0
2349	19304	57	male	Engaged	4	99163.0	Branch	3.5	4.5	3.75	2.25	2.5	25.181	E WA Non Metro	yes	3.16666666666667	3.5	Law enforcement	9.12638644880421
2350	19310	30	male	Engaged	4	98513.0	Branch	2.75	3.25	4.0	3.0	3.25	4.548	Thurston	no	3.5	4.0	Education	8.82473466016307
2351	19317	47	female	Not Engaged	4	98032.0	Loan	4.75	3.0	3.5	3.25	2.25	4.679	W WA Metro	no	4.83333333333333	5.25	Hunger/Poverty	29.8861981055606
2352	19320	58	female	Highly Engaged	4	98579.0	Branch	4.25	2.75	2.5	1.5	1.5	38.625	Thurston	no	3.66666666666667	4.75	Education	18.3032865535607
2353	19329	45	male	Not Engaged	4	98108.0	Branch	3.75	4.5	2.25	3.25	3.5	19.436	W WA Metro	yes	6.0	6.0	Education	14.8376205998138
2354	19336	64	male	Highly Engaged	4	99006.0	Branch	3.5	4.25	4.25	2.75	2.0	5.471	E WA Metro	yes	2.5	4.5	Specify	52.0970633909671
2355	19344	51	male	Highly Engaged	4	99208.0	Branch	4.0	4.0	3.5	4.0	3.0	6.444	E WA Metro	yes	3.83333333333333	6.0	Environment	4.40092148115167
